id,source,Latitude,Longitude,Permanent_Identifier,GNIS_Name,GNIS_ID,dist_dd,Station,Description,Slope,notes,lake_abbv,FDate,Resolution,AreaSqKm,Elevation,ReachCode,FType,FCode,VisibilityFilter,Shape_Length,Shape_Area,NHDPlusID,VPUID,NW
1234,centers,38.0671236539062,-105.620267944531,133052602,Venable Lakes,192268,4.8169039199114e-4,NA,NA,NA,NA,NA,2010-06-15T07:33:18Z,2,0.012,NA,11020001016425,390,39004,0,0.0043153958591197,1.21009040287606e-6,21000900217643,1102,no
1235,centers,38.7727188828125,-106.404118726563,133049960,NA,NA,4.7585436769925e-4,NA,NA,NA,NA,NA,2005-03-15T16:13:28Z,2,0.015,NA,11020001002205,390,39004,0,0.00537969279741286,1.56964594623453e-6,21000900217344,1102,no
1236,centers,39.0273853949219,-106.404745776953,133049552,NA,NA,4.0683168526621e-4,NA,NA,NA,NA,NA,2008-02-07T09:44:52Z,2,0.01,NA,11020001013698,390,39004,0,0.004510385675671,1.06131043894273e-6,21000900217347,1102,no
1237,centers,39.0688065507812,-106.399725944531,133049500,NA,NA,4.3585175902514e-4,NA,NA,NA,NA,NA,2005-03-15T15:50:08Z,2,0.011,NA,11020001013652,390,39004,0,0.00410938308145378,1.09306130548173e-6,21000900217348,1102,no
1238,centers,39.3340773048828,-106.410341965039,133048860,Deckers Lake,179805,7.5552758317307e-4,NA,NA,NA,NA,NA,2005-03-15T15:17:21Z,2,0.031,NA,11020001002127,390,39004,0,0.00748677893446967,3.21820836557643e-6,21000900217354,1102,no
1239,centers,39.1942210195312,-106.279733624219,133049265,NA,NA,4.1851627434901e-4,NA,NA,NA,NA,NA,2005-03-15T15:38:00Z,2,0.01,NA,11020001013436,390,39001,0,0.00410630955621817,1.0449459256395e-6,21000900217457,1102,no
1240,centers,39.2385819921875,-106.283090389063,133049130,NA,NA,5.0407217632572e-4,NA,NA,NA,NA,NA,2015-11-19T16:00:00Z,2,0.01645446,NA,11020001012965,436,43604,0,0.00559737920961484,1.71670403344206e-6,21000900217458,1102,no
1241,centers,38.6604965054687,-106.269318825781,133050537,NA,NA,4.5018580124848e-4,NA,NA,NA,NA,NA,2005-03-15T16:40:20Z,2,0.01,NA,11020001002217,390,39004,0,0.00416124810191365,1.06401308114849e-6,21000900217460,1102,no
1242,centers,39.1949278933594,-106.270497758984,133049261,NA,NA,6.1147351114577e-4,NA,NA,NA,NA,NA,2005-03-15T15:37:47Z,2,0.015,NA,11020001002151,390,39004,0,0.00479771318438588,1.6042714705767e-6,21000900217464,1102,no
1243,centers,37.471757865625,-104.779309315625,129971048,NA,NA,3.9790582299645e-4,NA,NA,NA,NA,NA,2004-12-07T15:22:25Z,2,0.011,NA,11020006008672,390,39001,0,0.00521998144136821,1.08662287440925e-6,21000900218489,1102,no
1244,centers,37.4758290554687,-104.776430730469,129971021,NA,NA,0.00116139326536665,NA,NA,NA,NA,NA,2004-12-07T15:21:55Z,2,0.061,NA,11020006000971,390,39001,0,0.00971706262160302,6.19639851189353e-6,21000900218491,1102,no
1245,centers,38.5865231023437,-106.339901191406,133050921,NA,NA,5.2051427223963e-4,NA,NA,NA,NA,NA,2005-03-15T16:55:44Z,2,0.014,NA,11020001002231,390,39004,0,0.00484100683453794,1.47841489316943e-6,21000900217400,1102,no
1246,centers,39.3386626542969,-106.166886330859,133048927,NA,NA,4.2541264033124e-4,NA,NA,NA,NA,NA,2008-02-07T09:43:37Z,2,0.015,NA,11020001013132,390,39004,0,0.00563521781177836,1.55607169739169e-6,21000900217514,1102,no
1247,centers,38.8521322515625,-106.146145954687,133049859,Ice Pond,189267,0.00164328413917974,NA,NA,NA,NA,NA,2010-06-15T07:29:28Z,2,0.158,NA,11020001002196,390,39004,0,0.0173550865047246,1.63856152469254e-5,21000900217516,1102,no
1248,centers,39.223364196875,-106.232137878125,133049221,NA,NA,8.7488881176592e-4,NA,NA,NA,NA,NA,2005-03-15T15:35:40Z,2,0.073,NA,11020001013395,390,39004,0,0.0129302396509935,7.6231246652382e-6,21000900217485,1102,no
1249,centers,38.165123796875,-105.527638234375,133052493,NA,NA,5.3881443400897e-4,NA,NA,NA,NA,NA,2005-03-15T18:12:41Z,2,0.024,NA,11020001002251,390,39001,0,0.00881232583165287,2.44560593240614e-6,21000900217727,1102,no
1250,centers,39.2310755832031,-106.443356116016,133049112,Swamp Lakes,180133,4.7898278546176e-4,NA,NA,NA,NA,NA,2012-05-29T17:00:00Z,2,0.01579099,NA,11020001013301,390,39004,0,0.0051131129957797,1.64731983800016e-6,21000900217332,1102,no
1251,centers,39.1545252453125,-106.304759629687,133049339,NA,NA,5.654886236623e-4,NA,NA,NA,NA,NA,2005-03-15T15:41:54Z,2,0.024,NA,11020001002155,390,39004,0,0.00753284016669373,2.53901706765957e-6,21000900217437,1102,no
1252,centers,39.0440088117187,-106.291121419531,133049537,NA,NA,4.1298967531178e-4,NA,NA,NA,NA,NA,2005-03-15T15:51:50Z,2,0.018,NA,11020001013683,390,39004,0,0.00691383005150325,1.89631319410389e-6,21000900217443,1102,no
1253,centers,39.1560510589844,-106.298340981641,133049335,NA,NA,5.6190730066179e-4,NA,NA,NA,NA,NA,2005-03-15T15:41:41Z,2,0.035,NA,11020001002154,390,39004,0,0.0100493536231328,3.66249867972735e-6,21000900217445,1102,no
1254,centers,39.152678765625,-106.295133340625,133049346,NA,NA,3.6008541718099e-4,NA,NA,NA,NA,NA,2005-03-15T15:42:16Z,2,0.013,NA,11020001013507,390,39004,0,0.0056501753588266,1.35081596693092e-6,21000900217446,1102,no
1255,centers,37.9860059957031,-105.550123487891,133052719,North Colony Lakes,192421,5.2725419266641e-4,NA,NA,NA,NA,NA,2010-06-15T07:33:23Z,2,0.023,3526.5,11020001002261,390,39009,0,0.00729905440506821,2.37534064819109e-6,21000900217717,1102,no
1256,centers,39.0223206146485,-106.47082796582,133049548,NA,NA,3.8839298751866e-4,NA,NA,NA,NA,NA,2008-02-07T09:44:49Z,2,0.014,NA,11020001013694,390,39004,0,0.00651938181556613,1.45878921326276e-6,21000900217312,1102,no
1257,centers,38.5797003898437,-105.888116132031,133051194,Ankele Lake,191426,5.4936918879462e-4,NA,NA,NA,NA,NA,2005-03-15T17:06:45Z,2,0.012,NA,11020001002234,390,39001,0,0.00426814322798096,1.28798425823677e-6,21000900217559,1102,no
1258,centers,39.2977498931641,-106.476003193164,133049002,Timberline Lake,179802,0.00136427157300284,NA,NA,NA,NA,NA,2005-03-15T15:24:50Z,2,0.111,NA,11020001002132,390,39004,0,0.0168620918780286,1.15477205241687e-5,21000900217318,1102,no
1259,centers,37.1586423939453,-105.019171758008,131293974,Russell Reservoir,199163,0.00116085083691855,NA,NA,NA,NA,NA,2017-07-13T17:00:00Z,2,0.07322001,NA,11020010001528,390,39004,0,0.0116465344835692,7.42751389251146e-6,21000900218129,1102,no
1260,centers,38.7799550386719,-105.010309496484,127979177,NA,NA,4.3514605209165e-4,NA,NA,NA,NA,NA,2004-10-21T10:33:40Z,2,0.01,NA,11020002010828,390,39004,0,0.00446277316646142,1.03449821677279e-6,21000900218137,1102,no
1261,centers,38.520147678125,-106.073451784375,133051522,NA,NA,4.3572315759866e-4,NA,NA,NA,NA,NA,2005-03-15T17:23:14Z,2,0.013,NA,11020001015380,390,39004,0,0.00589136512663777,1.33708780473966e-6,21000900217537,1102,no
1262,centers,38.7930722140625,-105.461614676563,127978873,NA,NA,4.2050398688906e-4,NA,NA,NA,NA,NA,2004-10-21T10:31:55Z,2,0.01,NA,11020002010584,390,39004,0,0.00401977141135568,9.92564543589699e-7,21000900217779,1102,no
1263,centers,38.8289759347656,-104.971401162891,128019036,Big Tooth Reservoir,193434,7.1631365656119e-4,NA,NA,NA,NA,NA,2007-07-31T20:06:09Z,2,0.047,NA,11020003001314,390,39004,0,0.0119812221470237,4.87619729153142e-6,21000900218201,1102,no
1264,centers,38.7812087667969,-105.082071594922,127979148,NA,NA,5.192898676084e-4,NA,NA,NA,NA,NA,2004-10-21T10:33:29Z,2,0.012,NA,11020002001806,390,39004,0,0.00419352973932794,1.26469860273755e-6,21000900218098,1102,no
1265,centers,38.9682083089844,-104.886223930859,128018757,NA,NA,8.6816264845672e-4,NA,NA,NA,NA,NA,2015-08-10T17:00:00Z,2,0.03718368,NA,11020003006255,390,39004,0,0.0083230841254584,3.86479717489418e-6,21000900218303,1102,no
1266,centers,38.9703355660156,-104.885622012891,128018750,NA,NA,6.2219136888575e-4,NA,NA,NA,NA,NA,2015-08-10T17:00:00Z,2,0.01741506,NA,11020003006248,390,39004,0,0.0056934257992136,1.81013818009597e-6,21000900218304,1102,no
1267,centers,39.0729785390625,-104.874024282813,128018488,NA,NA,4.9650299884632e-4,NA,NA,NA,NA,NA,2004-10-21T19:20:50Z,2,0.01,NA,11020003006009,390,39004,0,0.00372653440233177,1.01647894792258e-6,21000900218339,1102,no
1268,centers,38.6946664126953,-105.048817336523,127979528,Skagway Reservoir,199051,0.00172185345095665,NA,NA,NA,NA,NA,2016-07-08T05:27:55Z,2,0.44128984,NA,11020002001816,390,39004,0,0.0475374804758542,4.56940288726947e-5,21000900218115,1102,no
1269,centers,38.9760783753906,-105.042205319922,128018684,NA,NA,4.0413251987322e-4,NA,NA,NA,NA,NA,2015-08-10T17:00:00Z,2,0.01012594,NA,11020003001280,390,39004,0,0.00469708692034406,1.05258169757218e-6,21000900218118,1102,no
1270,centers,38.7957688822266,-104.865436913086,128019115,South Suburban Reservoir,198957,0.00106091320101805,NA,NA,NA,NA,NA,2004-10-21T19:24:15Z,2,0.049,NA,11020003001320,390,39004,0,0.00855425708513004,5.10915769301258e-6,21000900218335,1102,no
1271,centers,39.0142704160156,-104.870631762109,128018634,NA,NA,7.4221695214611e-4,NA,NA,NA,NA,NA,2004-10-21T19:21:41Z,2,0.037,NA,11020003006148,390,39004,0,0.00924254216791278,3.8125435548863e-6,21000900218337,1102,no
1272,centers,37.9690729039063,-105.570105925781,133052748,South Colony Lakes,192425,8.2250696238274e-4,NA,NA,NA,NA,NA,2012-05-29T17:00:00Z,2,0.04006215,3666.4,11020001002302,390,39009,0,0.0100535553305117,4.10760143278334e-6,21000900224795,1102,no
1273,centers,38.8523935832031,-106.152432765234,133049860,NA,NA,7.4532244279506e-4,NA,NA,NA,NA,NA,2005-03-15T16:08:45Z,2,0.028,NA,11020001002194,390,39004,0,0.00652091018009692,2.87395726223269e-6,21000900228151,1102,no
1274,centers,38.7455312953125,-106.129654023437,133050190,NA,NA,4.8073492256025e-4,NA,NA,NA,NA,NA,2005-03-15T15:12:32Z,2,0.029,NA,11020001012979,436,43601,0,0.009669165393584,3.03286406172304e-6,21000900228155,1102,no
1275,centers,37.5944123585937,-105.490619152344,129969488,Lily Lake,192727,7.5005519893934e-4,NA,NA,NA,NA,NA,2004-12-07T15:03:21Z,2,0.027,NA,11020006000975,390,39004,0,0.00639895572637374,2.70831563381928e-6,21000900228388,1102,no
1276,centers,37.4492318546875,-105.084112398437,129971044,Mountain Lake,192894,3.7618865907707e-4,NA,NA,NA,NA,NA,2004-12-07T15:22:21Z,2,0.017,NA,11020006000972,390,39001,0,0.00673824928787099,1.77309420563014e-6,21000900225163,1102,no
1277,centers,38.7841541632812,-105.226903899219,127979036,NA,NA,4.6446865853051e-4,NA,NA,NA,NA,NA,2004-10-21T10:32:51Z,2,0.011,NA,11020002001802,390,39004,0,0.00436075572575035,1.10504121214556e-6,21000900228600,1102,no
1278,centers,38.7187311402344,-106.188672471484,133050271,NA,NA,4.082331668099e-4,NA,NA,NA,NA,NA,2005-03-15T16:26:37Z,2,0.015,NA,11020001014306,390,39004,0,0.00869198563428069,1.5559381196175e-6,21000900221137,1102,no
1279,centers,38.940180490625,-106.187439621875,133049731,NA,NA,3.3640975513009e-4,NA,NA,NA,NA,NA,2005-03-15T16:02:02Z,2,0.011,NA,11020001002186,390,39004,0,0.00510321039831205,1.1049796610295e-6,21000900221139,1102,no
1280,centers,37.6101888390625,-105.483880557812,129969335,Lost Lake,192726,5.0516846187939e-4,NA,NA,NA,NA,NA,2004-12-07T15:01:29Z,2,0.013,NA,11020006008137,390,39004,0,0.00451368496475976,1.28667640267023e-6,21000900221391,1102,no
1281,centers,38.7917695025391,-105.10573993457,127979043,Cripple Creek Number 2 Reservoir,199011,8.5394555922187e-4,NA,NA,NA,NA,NA,2007-09-12T12:45:25Z,2,0.087,NA,11020002001800,390,39004,0,0.0154858134186329,8.98740958317723e-6,21000900221646,1102,no
1282,centers,37.5244020359375,-105.095919285937,129970436,Frisco Lake,192801,5.731393614734e-4,NA,NA,NA,NA,NA,2004-12-07T15:14:44Z,2,0.017,NA,11020006008476,390,39001,0,0.00529212782074623,1.76425307898817e-6,21000900221648,1102,no
1283,centers,39.2669632407226,-106.36634994541,133049081,Turquoise Lake,202682,0.009187982381418,NA,NA,NA,NA,NA,2008-02-07T09:43:55Z,2,7.072,3008.1,11020001002135,390,39009,0,0.193435086667174,7.3812944250647e-4,21000900224428,1102,no
1284,centers,39.0848310863526,-106.334032420776,133049491,Twin Lakes,201317,0.00861703807755715,NA,NA,NA,NA,NA,2005-03-15T15:49:42Z,2,8.352,NA,11020001013628,390,39004,0,0.219322349395516,8.6949844790732e-4,21000900224429,1102,no
1285,centers,37.1397413609375,-104.563915145312,131295184,Trinidad Lake,194692,0.00426642443293274,NA,NA,NA,NA,NA,2017-07-13T17:00:00Z,2,3.18137551,NA,11020010001532,390,39004,0,0.193493976685907,3.2263097955198e-4,21000900224430,1102,no
1286,centers,37.4668767773437,-105.173244577344,129970875,NA,NA,5.3725765203741e-4,NA,NA,NA,NA,NA,2004-12-07T15:20:04Z,2,0.013,NA,11020006008609,390,39001,0,0.00415138775815896,1.29084944043315e-6,21000900228611,1102,no
1287,centers,38.9185081318359,-105.026299680664,128018906,Crystal Creek Reservoir,191195,0.00159736402547708,NA,NA,NA,NA,NA,2007-07-31T20:04:59Z,2,0.447,2810.9,11020003001295,390,39009,0,0.0594571210682026,4.64120176425432e-5,21000900224431,1102,no
1288,centers,37.3363922351563,-104.890091166406,130086934,NA,NA,6.5504533015877e-4,NA,NA,NA,NA,NA,2017-07-04T17:00:00Z,2,0.01801049,NA,11020007003730,390,39001,0,0.00503970039358148,1.83123088540231e-6,21000900221859,1102,no
1289,centers,39.0104489027344,-104.897053340234,128018639,Reservoir Number Four,197435,2.9864825252854e-4,NA,NA,NA,NA,NA,2004-10-21T19:21:42Z,2,0.011,NA,11020003006154,390,39004,0,0.00606741122207878,1.10645638766162e-6,21000900228852,1102,no
1290,centers,38.9681254433594,-106.209575348828,133049662,NA,NA,4.6796524616194e-4,NA,NA,NA,NA,NA,2005-03-15T15:58:24Z,2,0.021,NA,11020001002181,390,39004,0,0.00764560621986876,2.22011826420149e-6,21000900221110,1102,no
1291,centers,39.2636467220703,-106.209806009961,133049090,Mountain Lake,179930,0.00103025983213682,NA,NA,NA,NA,NA,2005-03-15T15:29:24Z,2,0.067,NA,11020001002138,390,39004,0,0.0116287935024636,6.96335210504077e-6,21000900221119,1102,no
1292,centers,39.3812785324219,-106.218378134766,133048787,Chalk Lake,179605,4.8012635774624e-4,NA,NA,NA,NA,NA,2005-03-15T15:13:29Z,2,0.03,NA,11020001002124,390,39004,0,0.00956920149372016,3.08743191037583e-6,21000900221121,1102,no
1293,centers,39.1638391671875,-106.491061389063,133049293,NA,NA,4.7221709198817e-4,NA,NA,NA,NA,NA,2005-03-15T15:39:29Z,2,0.021,NA,11020001013463,390,39004,0,0.00717242370992899,2.18916043095267e-6,21000900224444,1102,no
1294,centers,36.9022929953125,-104.112075585938,131298059,NA,NA,7.8062897052879e-4,NA,NA,NA,NA,NA,2017-07-13T17:00:00Z,2,0.03483604,NA,11020010001552,390,39004,0,0.00744707255533178,3.52207179796307e-6,21000900230034,1102,no
1295,centers,39.0177641859375,-106.457728254688,133049556,Crystal Lake,180408,7.2052870424691e-4,NA,NA,NA,NA,NA,2005-03-15T15:52:50Z,2,0.022,NA,11020001002177,390,39004,0,0.00597957344678562,2.33206635053805e-6,21000900224456,1102,no
1296,centers,37.1552492296875,-105.157542970313,131293890,Strawberry Lake,193048,5.2022897762294e-4,NA,NA,NA,NA,NA,2017-07-13T17:00:00Z,2,0.01616005,NA,11020010001527,390,39004,0,0.00505824705509654,1.63920937937281e-6,21000900221611,1102,no
1297,centers,38.11954276875,-105.54953984375,133052534,NA,NA,5.4462967523779e-4,NA,NA,NA,NA,NA,2005-03-15T18:14:50Z,2,0.018,NA,11020001016361,390,39004,0,0.00539442843270078,1.83061221430212e-6,21000900228340,1102,no
1298,centers,38.857347328125,-105.163288884375,127978630,NA,NA,4.6264535064466e-4,NA,NA,NA,NA,NA,2004-10-21T10:30:31Z,2,0.01,NA,11020002001790,390,39004,0,0.00391476452044828,9.9645174578925e-7,21000900221617,1102,no
1299,centers,38.7780417970703,-105.089108768164,127979157,Victor Reservoir Number 2,201535,9.3813162990471e-4,NA,NA,NA,NA,NA,2011-03-16T02:51:33Z,2,0.076,NA,11020002001807,390,39004,0,0.0154099488466719,7.85982847334716e-6,21000900221660,1102,no
1300,centers,38.5373225734375,-106.345723945312,133051236,Waterdog Lakes,189385,7.6138756243933e-4,NA,NA,NA,NA,NA,2005-03-15T17:08:54Z,2,0.023,NA,11020001002282,390,39004,0,0.00572706772945323,2.3910772103526e-6,21000900224525,1102,no
1301,centers,38.7915973601563,-105.232122249219,127978976,NA,NA,3.9031207871558e-4,NA,NA,NA,NA,NA,2004-10-21T10:32:29Z,2,0.013,NA,11020002010666,390,39004,0,0.00692523158700791,1.39225649348043e-6,21000900228591,1102,no
1302,centers,38.7713821130859,-105.079617619727,127979191,Bison Reservoir,201321,0.00249168756242173,NA,NA,NA,NA,NA,2016-08-22T01:58:59Z,2,0.394,NA,11020002001809,390,39004,0,0.0287190369281423,4.08865514575518e-5,21000900221665,1102,no
1303,centers,38.7916280597656,-105.075905697266,127979062,NA,NA,4.528026805977e-4,NA,NA,NA,NA,NA,2004-10-21T10:32:59Z,2,0.015,NA,11020002010731,390,39004,0,0.00589583573250819,1.60625571502809e-6,21000900221666,1102,no
1304,centers,38.5412986625,-106.3414875875,133051205,Waterdog Lakes,189385,4.2593793746102e-4,NA,NA,NA,NA,NA,2010-06-15T07:43:58Z,2,0.01,NA,11020001002236,390,39004,0,0.00426842246001428,1.0337162056751e-6,21000900224526,1102,no
1305,centers,39.1481875664062,-106.308446624219,133049363,NA,NA,8.6437794132903e-4,NA,NA,NA,NA,NA,2005-03-15T15:43:10Z,2,0.04,NA,11020001002161,390,39004,0,0.00912456907855951,4.1613145604325e-6,21000900224559,1102,no
1306,centers,39.1549119878906,-106.309581684766,133049338,NA,NA,0.00102026767453794,NA,NA,NA,NA,NA,2005-03-15T15:41:51Z,2,0.057,NA,11020001002156,390,39004,0,0.0112758875478546,5.98694618143917e-6,21000900224563,1102,no
1307,centers,38.4445259015625,-106.122383254688,b7a6545c-b52d-4668-b4e7-cd99cc636806,NA,NA,0.00120093595963557,NA,NA,NA,NA,NA,2011-03-16T02:50:40Z,2,0.063,NA,11020001036856,390,39011,0,0.0100971616521372,6.47854238288416e-6,21000900221158,1102,no
1308,centers,38.8283093585937,-106.114663291406,133049908,NA,NA,9.3394513347789e-4,NA,NA,NA,NA,NA,2005-03-15T16:11:13Z,2,0.043,NA,11020001002199,390,39001,0,0.00844764905020989,4.42329252854421e-6,21000900221163,1102,no
1309,centers,38.5088682488281,-104.863437312891,127980089,NA,NA,5.9338561181782e-4,NA,NA,NA,NA,NA,2004-10-21T10:39:05Z,2,0.018,NA,11020002011598,390,39001,0,0.00739712379489097,1.85286587867741e-6,21000900221897,1102,no
1310,centers,38.9669070953125,-106.210758032812,133049666,NA,NA,4.5280464637297e-4,NA,NA,NA,NA,NA,2005-03-15T15:58:37Z,2,0.015,NA,11020001002182,390,39004,0,0.00529684379472636,1.60532290832509e-6,21000900224617,1102,no
1311,centers,39.26003236875,-106.21389304375,133049096,Diamond Lake,201569,8.9894388614624e-4,NA,NA,NA,NA,NA,2017-06-28T04:43:45Z,2,0.044,NA,11020001002139,390,39004,0,0.00893179657071231,4.64029923452695e-6,21000900224619,1102,no
1312,centers,38.6245466554687,-106.227452325781,133050693,Shavano Lake,196808,3.3509563232634e-4,NA,NA,NA,NA,NA,2005-03-15T16:48:20Z,2,0.015,NA,11020001002226,390,39004,0,0.00633487191764673,1.52965657525587e-6,21000900228108,1102,no
1313,centers,38.120463934375,-105.546770753125,133052532,NA,NA,4.5042148225111e-4,NA,NA,NA,NA,NA,2005-03-15T18:14:42Z,2,0.023,NA,11020001016360,390,39004,0,0.00691096180777282,2.33440909052491e-6,21000900228341,1102,no
1314,centers,38.6436276800781,-106.241263157422,133050602,NA,NA,4.9081359123948e-4,NA,NA,NA,NA,NA,2005-03-15T16:43:40Z,2,0.023,3439.7,11020001002221,390,39009,0,0.00810545912620712,2.4183289991249e-6,21000900238899,1102,no
1315,centers,37.6194900705078,-105.472581693945,129971458,NA,NA,0.00102558778863407,NA,NA,NA,NA,NA,2007-12-26T08:10:49Z,2,0.04,NA,11020006008763,390,39001,0,0.00745637300626712,4.07702962068613e-6,21000900242803,1102,no
1316,centers,38.7111183085938,-106.234143294531,133050291,Chalk Lake,197674,3.7693275878892e-4,NA,NA,NA,NA,NA,2005-03-15T16:27:40Z,2,0.01,NA,11020001002212,390,39004,0,0.00429616974510596,1.01652694349811e-6,21000900238915,1102,no
1317,centers,39.2239285953125,-106.227134523437,133049222,NA,NA,5.3778055428291e-4,NA,NA,NA,NA,NA,2005-03-15T15:35:43Z,2,0.013,NA,11020001013398,390,39004,0,0.00479927114924719,1.39533009124283e-6,21000900238916,1102,no
1318,centers,38.7118186070313,-106.294198774219,133050264,Alpine Lake,196446,0.0015448869239219,NA,NA,NA,NA,NA,2005-03-15T16:26:14Z,2,0.118,NA,11020001002211,390,39004,0,0.0169767339132345,1.22041308798742e-5,21000900235304,1102,no
1319,centers,38.1053638164062,-105.647111369531,133052540,NA,NA,5.4649773369045e-4,NA,NA,NA,NA,NA,2005-03-15T18:15:08Z,2,0.018,NA,11020001016365,390,39004,0,0.00663967003938802,1.82545847212412e-6,21000900235541,1102,no
1320,centers,38.5344743509766,-104.901762489258,127980000,NA,NA,4.9672084084652e-4,NA,NA,NA,NA,NA,2004-10-21T10:38:35Z,2,0.018,NA,11020002011528,390,39004,0,0.00670632029641683,1.86932550755214e-6,21000900243276,1102,no
1321,centers,38.6817357328125,-104.856949673437,128019308,Keeton Reservoir,198947,0.00034554233451414003,NA,NA,NA,NA,NA,2007-07-31T20:07:19Z,2,0.011,NA,11020003006725,390,39004,0,0.0053323931368358,1.17328450082112e-6,21000900218364,1102,no
1322,centers,37.545056,-104.8083844,129970442,NA,NA,5.6444367443499e-4,NA,NA,NA,NA,NA,2004-12-07T15:14:47Z,2,0.015,NA,11020006008478,390,39004,0,0.00469654134005533,1.48990532870967e-6,21000900218432,1102,no
1323,centers,39.2085087117187,-106.458206808594,133049198,NA,NA,5.5218633747993e-4,NA,NA,NA,NA,NA,2005-03-15T15:34:27Z,2,0.014,NA,11020001013375,390,39004,0,0.00455837824957812,1.45210301104721e-6,21000900235188,1102,no
1324,centers,39.3725324148438,-106.400319022656,133048784,Slide Lake,179804,0.00125038987404842,NA,NA,NA,NA,NA,2008-02-07T09:43:23Z,2,0.096,NA,11020001012994,390,39004,0,0.0182710338853424,9.998561777854e-6,21000900238781,1102,no
